video_name,score
00z0M1DJyAw_output_07_0.mp4,0.25
00z0M1DJyAw_output_07_1.mp4,0.25
00z0M1DJyAw_output_07_2.mp4,0.5555
00z0M1DJyAw_output_07_3.mp4,0.625
00z0M1DJyAw_output_07_4.mp4,0.54175
00z0M1DJyAw_output_07_6.mp4,0.45825
00z0M1DJyAw_output_07_7.mp4,0.61675
00z0M1DJyAw_output_07_8.mp4,0.611
00z0M1DJyAw_output_07_9.mp4,0.83325
00z0M1DJyAw_output_08_0.mp4,0.5
00z0M1DJyAw_output_08_1.mp4,0.25
00z0M1DJyAw_output_08_3.mp4,0.70825
00z0M1DJyAw_output_08_4.mp4,0.79175
00z0M1DJyAw_output_08_5.mp4,0.6945
00z0M1DJyAw_output_08_6.mp4,0.75
00z0M1DJyAw_output_08_7.mp4,0.75
00z0M1DJyAw_output_08_8.mp4,0.58325
00z0M1DJyAw_output_08_9.mp4,0.91675
00z0M1DJyAw_output_09_0.mp4,0.0
00z0M1DJyAw_output_09_1.mp4,0.25
00z0M1DJyAw_output_09_2.mp4,0.8055000000000001
00z0M1DJyAw_output_09_3.mp4,0.6
00z0M1DJyAw_output_09_5.mp4,0.25
00z0M1DJyAw_output_09_6.mp4,0.4167499999999999
00z0M1DJyAw_output_09_7.mp4,0.75
00z0M1DJyAw_output_09_8.mp4,0.83325
00z0M1DJyAw_output_09_9.mp4,1.0
07AQUF6A_mg_original.mp4,1.0
07AQUF6A_mg_output_01_0.mp4,0.33325
07AQUF6A_mg_output_01_1.mp4,0.25
07AQUF6A_mg_output_01_2.mp4,0.875
07AQUF6A_mg_output_01_3.mp4,0.91675
07AQUF6A_mg_output_01_4.mp4,1.0
07AQUF6A_mg_output_01_5.mp4,0.75
07AQUF6A_mg_output_01_6.mp4,0.75
07AQUF6A_mg_output_01_7.mp4,0.16675
07AQUF6A_mg_output_01_9.mp4,0.0832499999999999
07AQUF6A_mg_output_02_0.mp4,1.0
07AQUF6A_mg_output_02_1.mp4,0.83325
07AQUF6A_mg_output_02_2.mp4,0.5
07AQUF6A_mg_output_02_3.mp4,0.45825
07AQUF6A_mg_output_02_4.mp4,0.54175
07AQUF6A_mg_output_02_5.mp4,0.25
07AQUF6A_mg_output_02_7.mp4,0.33325
07AQUF6A_mg_output_02_8.mp4,0.0832499999999999
07AQUF6A_mg_output_02_9.mp4,0.0
07AQUF6A_mg_output_03_0.mp4,1.0
07AQUF6A_mg_output_03_1.mp4,0.83325
07AQUF6A_mg_output_03_2.mp4,0.66675
07AQUF6A_mg_output_03_3.mp4,0.5
07AQUF6A_mg_output_03_6.mp4,0.16675
07AQUF6A_mg_output_03_7.mp4,0.16675
07AQUF6A_mg_output_03_8.mp4,0.0832499999999999
07AQUF6A_mg_output_03_9.mp4,0.0
07AQUF6A_mg_output_04_0.mp4,1.0
07AQUF6A_mg_output_04_1.mp4,0.83325
07AQUF6A_mg_output_04_2.mp4,0.75
07AQUF6A_mg_output_04_3.mp4,0.39575
07AQUF6A_mg_output_04_5.mp4,0.20825
07AQUF6A_mg_output_04_6.mp4,0.5
07AQUF6A_mg_output_04_7.mp4,0.25
07AQUF6A_mg_output_04_8.mp4,0.0832499999999999
07AQUF6A_mg_output_04_9.mp4,0.0
07AQUF6A_mg_output_05_1.mp4,0.91675
07AQUF6A_mg_output_05_3.mp4,0.2917499999999999
07AQUF6A_mg_output_05_4.mp4,0.0832499999999999
07AQUF6A_mg_output_05_5.mp4,0.33325
07AQUF6A_mg_output_05_6.mp4,0.0
07AQUF6A_mg_output_05_7.mp4,0.0832499999999999
07AQUF6A_mg_output_05_8.mp4,0.0
07AQUF6A_mg_output_05_9.mp4,0.0
07AQUF6A_mg_output_06_0.mp4,0.0
07AQUF6A_mg_output_06_1.mp4,0.0
07AQUF6A_mg_output_06_2.mp4,0.0
07AQUF6A_mg_output_06_4.mp4,0.66675
07AQUF6A_mg_output_06_5.mp4,0.375
07AQUF6A_mg_output_06_6.mp4,0.58325
07AQUF6A_mg_output_06_7.mp4,0.33325
07AQUF6A_mg_output_06_8.mp4,0.83325
07AQUF6A_mg_output_06_9.mp4,0.75
07AQUF6A_mg_output_07_0.mp4,0.0832499999999999
07AQUF6A_mg_output_07_1.mp4,0.0
07AQUF6A_mg_output_07_2.mp4,0.04175
07AQUF6A_mg_output_07_3.mp4,0.0832499999999999
07AQUF6A_mg_output_07_4.mp4,0.16675
07AQUF6A_mg_output_07_5.mp4,0.22225
07AQUF6A_mg_output_07_7.mp4,0.5
07AQUF6A_mg_output_07_8.mp4,0.625
07AQUF6A_mg_output_07_9.mp4,0.75
07AQUF6A_mg_output_08_0.mp4,0.0
07AQUF6A_mg_output_08_1.mp4,0.25
07AQUF6A_mg_output_08_2.mp4,0.52775
07AQUF6A_mg_output_08_3.mp4,0.75
07AQUF6A_mg_output_08_4.mp4,0.75
07AQUF6A_mg_output_08_5.mp4,1.0
07AQUF6A_mg_output_08_6.mp4,0.72925
07AQUF6A_mg_output_08_7.mp4,0.83325
07AQUF6A_mg_output_08_8.mp4,0.95825
07AQUF6A_mg_output_08_9.mp4,0.91675
07AQUF6A_mg_output_09_0.mp4,0.5
07AQUF6A_mg_output_09_2.mp4,0.7777499999999999
07AQUF6A_mg_output_09_3.mp4,0.58325
07AQUF6A_mg_output_09_4.mp4,0.58325
07AQUF6A_mg_output_09_5.mp4,0.58325
07AQUF6A_mg_output_09_7.mp4,0.72225
07AQUF6A_mg_output_09_8.mp4,0.72225
07AQUF6A_mg_output_09_9.mp4,0.91675
0bO6DhC2tlU_original.mp4,1.0
0bO6DhC2tlU_output_01_2.mp4,0.75
0bO6DhC2tlU_output_01_3.mp4,1.0
0bO6DhC2tlU_output_01_4.mp4,1.0
0bO6DhC2tlU_output_01_5.mp4,1.0
0bO6DhC2tlU_output_01_6.mp4,0.75
0bO6DhC2tlU_output_01_9.mp4,0.25
0bO6DhC2tlU_output_02_1.mp4,1.0
0bO6DhC2tlU_output_02_2.mp4,0.79175
0bO6DhC2tlU_output_02_3.mp4,0.45825
0bO6DhC2tlU_output_02_4.mp4,0.70825
0bO6DhC2tlU_output_02_5.mp4,0.611
0bO6DhC2tlU_output_02_6.mp4,0.58325
0bO6DhC2tlU_output_02_7.mp4,0.75
0bO6DhC2tlU_output_02_8.mp4,0.5
0bO6DhC2tlU_output_02_9.mp4,0.0
0bO6DhC2tlU_output_03_0.mp4,1.0
0bO6DhC2tlU_output_03_1.mp4,0.91675
0bO6DhC2tlU_output_03_2.mp4,0.5555
0bO6DhC2tlU_output_03_3.mp4,0.625
0bO6DhC2tlU_output_03_4.mp4,0.4499999999999999
0bO6DhC2tlU_output_03_6.mp4,0.389
0bO6DhC2tlU_output_03_7.mp4,0.25
0bO6DhC2tlU_output_03_9.mp4,0.0
0bO6DhC2tlU_output_04_0.mp4,1.0
0bO6DhC2tlU_output_04_1.mp4,0.25
0bO6DhC2tlU_output_04_2.mp4,0.25
0bO6DhC2tlU_output_04_3.mp4,0.5
0bO6DhC2tlU_output_04_4.mp4,0.0
0bO6DhC2tlU_output_04_7.mp4,0.83325
0bO6DhC2tlU_output_04_8.mp4,0.0
0bO6DhC2tlU_output_04_9.mp4,0.0
0bO6DhC2tlU_output_05_0.mp4,0.91675
0bO6DhC2tlU_output_05_1.mp4,0.75
0bO6DhC2tlU_output_05_2.mp4,0.83325
0bO6DhC2tlU_output_05_4.mp4,0.375
0bO6DhC2tlU_output_05_6.mp4,0.54175
0bO6DhC2tlU_output_05_7.mp4,0.75
0bO6DhC2tlU_output_05_9.mp4,0.0832499999999999
0bO6DhC2tlU_output_06_0.mp4,0.0
0bO6DhC2tlU_output_06_2.mp4,0.0
0bO6DhC2tlU_output_06_3.mp4,0.0
0bO6DhC2tlU_output_06_5.mp4,0.4167499999999999
0bO6DhC2tlU_output_06_6.mp4,0.54175
0bO6DhC2tlU_output_06_7.mp4,0.6945
0bO6DhC2tlU_output_06_8.mp4,0.58325
0bO6DhC2tlU_output_06_9.mp4,0.91675
0bO6DhC2tlU_output_07_0.mp4,0.0
0bO6DhC2tlU_output_07_1.mp4,0.0832499999999999
0bO6DhC2tlU_output_07_2.mp4,0.27075
0bO6DhC2tlU_output_07_3.mp4,0.58325
0bO6DhC2tlU_output_07_4.mp4,0.75
0bO6DhC2tlU_output_07_5.mp4,0.5
0bO6DhC2tlU_output_07_6.mp4,0.0832499999999999
0bO6DhC2tlU_output_07_7.mp4,0.70825
0bO6DhC2tlU_output_07_8.mp4,0.20825
0bO6DhC2tlU_output_07_9.mp4,0.83325
0bO6DhC2tlU_output_08_0.mp4,0.25
0bO6DhC2tlU_output_08_1.mp4,0.75
0bO6DhC2tlU_output_08_2.mp4,0.7777499999999999
0bO6DhC2tlU_output_08_3.mp4,0.861
0bO6DhC2tlU_output_08_4.mp4,0.91675
0bO6DhC2tlU_output_08_5.mp4,0.70825
0bO6DhC2tlU_output_08_6.mp4,0.79175
0bO6DhC2tlU_output_08_7.mp4,0.95825
0bO6DhC2tlU_output_08_8.mp4,0.75
0bO6DhC2tlU_output_08_9.mp4,1.0
0bO6DhC2tlU_output_09_0.mp4,0.25
0bO6DhC2tlU_output_09_1.mp4,0.25
0bO6DhC2tlU_output_09_2.mp4,0.66675
0bO6DhC2tlU_output_09_4.mp4,0.66675
0bO6DhC2tlU_output_09_5.mp4,0.6945
0bO6DhC2tlU_output_09_6.mp4,0.70825
0bO6DhC2tlU_output_09_7.mp4,0.83325
0bO6DhC2tlU_output_09_8.mp4,0.54175
0bO6DhC2tlU_output_09_9.mp4,1.0
11ruZHgyTKM_original.mp4,1.0
11ruZHgyTKM_output_01_1.mp4,0.25
11ruZHgyTKM_output_01_2.mp4,0.58325
11ruZHgyTKM_output_01_3.mp4,0.83325
11ruZHgyTKM_output_01_4.mp4,0.83325
11ruZHgyTKM_output_01_5.mp4,0.83325
11ruZHgyTKM_output_01_6.mp4,0.83325
11ruZHgyTKM_output_02_0.mp4,0.75
11ruZHgyTKM_output_02_1.mp4,0.91675
11ruZHgyTKM_output_02_2.mp4,0.54175
11ruZHgyTKM_output_02_3.mp4,0.75
11ruZHgyTKM_output_02_5.mp4,0.4375
11ruZHgyTKM_output_02_6.mp4,0.375
11ruZHgyTKM_output_02_7.mp4,0.4167499999999999
11ruZHgyTKM_output_02_8.mp4,0.0
11ruZHgyTKM_output_02_9.mp4,0.0832499999999999
11ruZHgyTKM_output_03_0.mp4,0.91675
11ruZHgyTKM_output_03_1.mp4,0.83325
11ruZHgyTKM_output_03_2.mp4,0.83325
11ruZHgyTKM_output_03_4.mp4,0.33325
11ruZHgyTKM_output_03_5.mp4,0.79175
11ruZHgyTKM_output_03_6.mp4,0.53325
11ruZHgyTKM_output_03_7.mp4,0.5
11ruZHgyTKM_output_03_8.mp4,0.0
11ruZHgyTKM_output_03_9.mp4,0.5
11ruZHgyTKM_output_04_0.mp4,0.5
11ruZHgyTKM_output_04_1.mp4,0.75
11ruZHgyTKM_output_04_2.mp4,0.65975
11ruZHgyTKM_output_04_3.mp4,0.33325
11ruZHgyTKM_output_04_4.mp4,0.25
11ruZHgyTKM_output_04_7.mp4,0.0
11ruZHgyTKM_output_04_8.mp4,0.0
11ruZHgyTKM_output_04_9.mp4,0.0
11ruZHgyTKM_output_05_0.mp4,0.91675
11ruZHgyTKM_output_05_1.mp4,0.75
11ruZHgyTKM_output_05_2.mp4,0.16675
11ruZHgyTKM_output_05_3.mp4,0.66675
11ruZHgyTKM_output_05_5.mp4,0.66675
11ruZHgyTKM_output_05_6.mp4,0.33325
11ruZHgyTKM_output_05_7.mp4,0.33325
11ruZHgyTKM_output_05_8.mp4,0.0
11ruZHgyTKM_output_05_9.mp4,0.0832499999999999
11ruZHgyTKM_output_06_0.mp4,0.0
11ruZHgyTKM_output_06_1.mp4,0.0
11ruZHgyTKM_output_06_2.mp4,0.0667499999999999
11ruZHgyTKM_output_06_3.mp4,0.22225
11ruZHgyTKM_output_06_4.mp4,0.4167499999999999
11ruZHgyTKM_output_06_5.mp4,0.33325
11ruZHgyTKM_output_06_6.mp4,0.75
11ruZHgyTKM_output_06_7.mp4,0.66675
11ruZHgyTKM_output_06_8.mp4,0.63325
11ruZHgyTKM_output_06_9.mp4,0.91675
11ruZHgyTKM_output_07_0.mp4,0.0
11ruZHgyTKM_output_07_1.mp4,0.0
11ruZHgyTKM_output_07_2.mp4,0.25
11ruZHgyTKM_output_07_3.mp4,0.5
11ruZHgyTKM_output_07_4.mp4,0.16675
11ruZHgyTKM_output_07_5.mp4,0.25
11ruZHgyTKM_output_07_6.mp4,0.16675
11ruZHgyTKM_output_07_7.mp4,0.33325
11ruZHgyTKM_output_07_8.mp4,0.25
11ruZHgyTKM_output_07_9.mp4,0.83325
11ruZHgyTKM_output_08_0.mp4,0.0
11ruZHgyTKM_output_08_1.mp4,0.0
11ruZHgyTKM_output_08_4.mp4,0.4167499999999999
11ruZHgyTKM_output_08_5.mp4,0.5555
11ruZHgyTKM_output_08_8.mp4,0.66675
11ruZHgyTKM_output_08_9.mp4,0.91675
11ruZHgyTKM_output_09_0.mp4,0.25
11ruZHgyTKM_output_09_2.mp4,0.16675
11ruZHgyTKM_output_09_4.mp4,0.54175
11ruZHgyTKM_output_09_5.mp4,0.5
11ruZHgyTKM_output_09_6.mp4,0.375
11ruZHgyTKM_output_09_9.mp4,0.91675
1g7sOtOiSRo_original.mp4,1.0
1g7sOtOiSRo_output_01_0.mp4,0.25
1g7sOtOiSRo_output_01_1.mp4,0.25
1g7sOtOiSRo_output_01_2.mp4,0.79175
1g7sOtOiSRo_output_01_3.mp4,0.91675
1g7sOtOiSRo_output_01_5.mp4,0.91675
1g7sOtOiSRo_output_01_6.mp4,0.5
1g7sOtOiSRo_output_01_8.mp4,0.25
1g7sOtOiSRo_output_01_9.mp4,0.33325
1g7sOtOiSRo_output_02_0.mp4,0.75
1g7sOtOiSRo_output_02_1.mp4,0.91675
1g7sOtOiSRo_output_02_2.mp4,0.5
1g7sOtOiSRo_output_02_3.mp4,0.8055000000000001
1g7sOtOiSRo_output_02_5.mp4,0.4167499999999999
1g7sOtOiSRo_output_02_9.mp4,0.0
1g7sOtOiSRo_output_03_0.mp4,0.75
1g7sOtOiSRo_output_03_1.mp4,0.83325
1g7sOtOiSRo_output_03_2.mp4,0.75
1g7sOtOiSRo_output_03_3.mp4,0.83325
1g7sOtOiSRo_output_03_4.mp4,0.58325
1g7sOtOiSRo_output_03_5.mp4,0.5
1g7sOtOiSRo_output_03_6.mp4,0.5
1g7sOtOiSRo_output_03_7.mp4,0.5
1g7sOtOiSRo_output_03_8.mp4,0.25
1g7sOtOiSRo_output_03_9.mp4,0.0
1g7sOtOiSRo_output_04_0.mp4,1.0
1g7sOtOiSRo_output_04_1.mp4,0.75
1g7sOtOiSRo_output_04_2.mp4,0.66675
1g7sOtOiSRo_output_04_3.mp4,0.75
1g7sOtOiSRo_output_04_4.mp4,0.5
1g7sOtOiSRo_output_04_5.mp4,0.72925
1g7sOtOiSRo_output_04_6.mp4,0.625
1g7sOtOiSRo_output_04_7.mp4,0.611
1g7sOtOiSRo_output_05_0.mp4,0.75
1g7sOtOiSRo_output_05_2.mp4,0.75
1g7sOtOiSRo_output_05_3.mp4,0.83325
1g7sOtOiSRo_output_05_4.mp4,0.75
1g7sOtOiSRo_output_05_5.mp4,0.75
1g7sOtOiSRo_output_05_6.mp4,0.875
1g7sOtOiSRo_output_05_7.mp4,0.33325
1g7sOtOiSRo_output_05_8.mp4,0.25
1g7sOtOiSRo_output_05_9.mp4,0.0
1g7sOtOiSRo_output_06_0.mp4,0.0
1g7sOtOiSRo_output_06_1.mp4,0.0
1g7sOtOiSRo_output_06_2.mp4,0.0
1g7sOtOiSRo_output_06_3.mp4,0.0
1g7sOtOiSRo_output_06_5.mp4,0.16675
1g7sOtOiSRo_output_06_6.mp4,0.25
1g7sOtOiSRo_output_06_7.mp4,0.5
1g7sOtOiSRo_output_06_8.mp4,0.75
1g7sOtOiSRo_output_06_9.mp4,0.91675
1g7sOtOiSRo_output_07_0.mp4,0.25
1g7sOtOiSRo_output_07_1.mp4,0.0
1g7sOtOiSRo_output_07_2.mp4,0.25
1g7sOtOiSRo_output_07_3.mp4,0.45825
1g7sOtOiSRo_output_07_4.mp4,0.611
1g7sOtOiSRo_output_07_5.mp4,0.54175
1g7sOtOiSRo_output_07_6.mp4,0.75
1g7sOtOiSRo_output_07_7.mp4,0.0
1g7sOtOiSRo_output_07_8.mp4,0.66675
1g7sOtOiSRo_output_08_0.mp4,0.0
1g7sOtOiSRo_output_08_1.mp4,0.5
1g7sOtOiSRo_output_08_2.mp4,0.54175
1g7sOtOiSRo_output_08_4.mp4,1.0
1g7sOtOiSRo_output_08_6.mp4,0.83325
1g7sOtOiSRo_output_08_7.mp4,0.79175
1g7sOtOiSRo_output_08_9.mp4,1.0
1g7sOtOiSRo_output_09_0.mp4,0.0832499999999999
1g7sOtOiSRo_output_09_1.mp4,0.0
1g7sOtOiSRo_output_09_2.mp4,0.5
1g7sOtOiSRo_output_09_3.mp4,0.25
1g7sOtOiSRo_output_09_4.mp4,0.33325
1g7sOtOiSRo_output_09_5.mp4,0.45825
1g7sOtOiSRo_output_09_6.mp4,0.58325
1g7sOtOiSRo_output_09_7.mp4,0.16675
1g7sOtOiSRo_output_09_8.mp4,0.625
1g7sOtOiSRo_output_09_9.mp4,1.0
1g9FuuIIs84_original.mp4,1.0
1g9FuuIIs84_output_01_0.mp4,0.25
1g9FuuIIs84_output_01_1.mp4,0.0
1g9FuuIIs84_output_01_2.mp4,0.58325
1g9FuuIIs84_output_01_3.mp4,1.0
1g9FuuIIs84_output_01_4.mp4,1.0
1g9FuuIIs84_output_01_5.mp4,0.83325
1g9FuuIIs84_output_01_6.mp4,0.7777499999999999
1g9FuuIIs84_output_01_8.mp4,0.25
1g9FuuIIs84_output_01_9.mp4,0.0
1g9FuuIIs84_output_02_0.mp4,0.75
1g9FuuIIs84_output_02_1.mp4,1.0
1g9FuuIIs84_output_02_2.mp4,0.45825
1g9FuuIIs84_output_02_3.mp4,0.58325
1g9FuuIIs84_output_02_4.mp4,0.361
1g9FuuIIs84_output_02_5.mp4,0.0832499999999999
1g9FuuIIs84_output_02_6.mp4,0.5
1g9FuuIIs84_output_02_7.mp4,0.33325
1g9FuuIIs84_output_02_8.mp4,0.0832499999999999
1g9FuuIIs84_output_02_9.mp4,0.0
1g9FuuIIs84_output_03_0.mp4,0.91675
1g9FuuIIs84_output_03_1.mp4,1.0
1g9FuuIIs84_output_03_2.mp4,0.66675
1g9FuuIIs84_output_03_3.mp4,0.25
1g9FuuIIs84_output_03_4.mp4,0.39575
1g9FuuIIs84_output_03_5.mp4,0.45825
1g9FuuIIs84_output_03_6.mp4,0.4167499999999999
1g9FuuIIs84_output_03_7.mp4,0.75
1g9FuuIIs84_output_03_9.mp4,0.0832499999999999
1g9FuuIIs84_output_04_0.mp4,0.75
1g9FuuIIs84_output_04_2.mp4,0.625
1g9FuuIIs84_output_04_3.mp4,0.91675
1g9FuuIIs84_output_04_4.mp4,0.375
1g9FuuIIs84_output_04_5.mp4,0.75
1g9FuuIIs84_output_04_6.mp4,0.16675
1g9FuuIIs84_output_04_7.mp4,0.75
1g9FuuIIs84_output_04_8.mp4,0.25
1g9FuuIIs84_output_04_9.mp4,0.0
1g9FuuIIs84_output_05_0.mp4,1.0
1g9FuuIIs84_output_05_1.mp4,0.83325
1g9FuuIIs84_output_05_2.mp4,0.875
1g9FuuIIs84_output_05_4.mp4,0.16675
1g9FuuIIs84_output_05_5.mp4,0.75
1g9FuuIIs84_output_05_6.mp4,0.0832499999999999
1g9FuuIIs84_output_05_7.mp4,0.33325
1g9FuuIIs84_output_05_9.mp4,0.0
1g9FuuIIs84_output_06_0.mp4,0.0
1g9FuuIIs84_output_06_2.mp4,0.5
1g9FuuIIs84_output_06_4.mp4,0.2917499999999999
1g9FuuIIs84_output_06_6.mp4,0.75
1g9FuuIIs84_output_06_7.mp4,0.5
1g9FuuIIs84_output_06_9.mp4,0.91675
1g9FuuIIs84_output_07_0.mp4,0.0832499999999999
1g9FuuIIs84_output_07_1.mp4,0.0
1g9FuuIIs84_output_07_2.mp4,0.4445
1g9FuuIIs84_output_07_3.mp4,0.16675
1g9FuuIIs84_output_07_4.mp4,0.20825
1g9FuuIIs84_output_07_5.mp4,0.25
1g9FuuIIs84_output_07_8.mp4,0.14575
1g9FuuIIs84_output_07_9.mp4,0.75
1g9FuuIIs84_output_08_1.mp4,0.0
1g9FuuIIs84_output_08_2.mp4,0.389
1g9FuuIIs84_output_08_4.mp4,0.0832499999999999
1g9FuuIIs84_output_08_5.mp4,0.4167499999999999
1g9FuuIIs84_output_08_6.mp4,0.70825
1g9FuuIIs84_output_08_7.mp4,0.6945
1g9FuuIIs84_output_08_8.mp4,0.875
1g9FuuIIs84_output_08_9.mp4,0.83325
1g9FuuIIs84_output_09_0.mp4,0.0
1g9FuuIIs84_output_09_2.mp4,0.58325
