video_name,score
-22tna7KHzI_output_08_8.mp4,5.0
-22tna7KHzI_output_08_9.mp4,4.667
-22tna7KHzI_output_09_0.mp4,1.0
-22tna7KHzI_output_09_1.mp4,1.0
-22tna7KHzI_output_09_2.mp4,3.556
-22tna7KHzI_output_09_3.mp4,3.667
-22tna7KHzI_output_09_6.mp4,5.0
-22tna7KHzI_output_09_7.mp4,4.0
-22tna7KHzI_output_09_8.mp4,1.0
-22tna7KHzI_output_09_9.mp4,4.0
-2sE5CH8Wb8_output_01_2.mp4,4.5
-2sE5CH8Wb8_output_01_3.mp4,4.667
-2sE5CH8Wb8_output_01_4.mp4,5.0
-2sE5CH8Wb8_output_01_5.mp4,5.0
-2sE5CH8Wb8_output_01_6.mp4,4.667
-2sE5CH8Wb8_output_02_0.mp4,4.667
-2sE5CH8Wb8_output_02_1.mp4,4.667
-2sE5CH8Wb8_output_02_2.mp4,3.833
-2sE5CH8Wb8_output_02_3.mp4,3.444
-2sE5CH8Wb8_output_02_4.mp4,3.667
-2sE5CH8Wb8_output_02_5.mp4,3.367
-2sE5CH8Wb8_output_02_6.mp4,3.467
-2sE5CH8Wb8_output_02_8.mp4,1.333
-2sE5CH8Wb8_output_02_9.mp4,1.0
-2sE5CH8Wb8_output_03_0.mp4,5.0
-2sE5CH8Wb8_output_03_1.mp4,3.0
-2sE5CH8Wb8_output_03_2.mp4,3.167
-2sE5CH8Wb8_output_03_3.mp4,3.0
-2sE5CH8Wb8_output_03_4.mp4,3.889
-2sE5CH8Wb8_output_03_5.mp4,3.833
-2sE5CH8Wb8_output_03_6.mp4,3.667
-2sE5CH8Wb8_output_03_9.mp4,1.0
-2sE5CH8Wb8_output_04_0.mp4,4.333
-2sE5CH8Wb8_output_04_1.mp4,5.0
-2sE5CH8Wb8_output_04_2.mp4,3.667
-2sE5CH8Wb8_output_04_3.mp4,4.333
-2sE5CH8Wb8_output_04_4.mp4,3.5
-2sE5CH8Wb8_output_04_5.mp4,3.556
-2sE5CH8Wb8_output_04_6.mp4,2.0
-2sE5CH8Wb8_output_04_7.mp4,3.867
-2sE5CH8Wb8_output_04_8.mp4,4.0
-2sE5CH8Wb8_output_04_9.mp4,1.333
-2sE5CH8Wb8_output_05_0.mp4,5.0
-2sE5CH8Wb8_output_05_1.mp4,5.0
-2sE5CH8Wb8_output_05_2.mp4,3.333
-2sE5CH8Wb8_output_05_3.mp4,3.667
-2sE5CH8Wb8_output_05_5.mp4,4.5
-2sE5CH8Wb8_output_05_6.mp4,3.333
-2sE5CH8Wb8_output_05_7.mp4,3.0
-2sE5CH8Wb8_output_05_8.mp4,1.0
-2sE5CH8Wb8_output_05_9.mp4,1.0
-2sE5CH8Wb8_output_06_0.mp4,1.0
-2sE5CH8Wb8_output_06_1.mp4,1.0
-2sE5CH8Wb8_output_06_2.mp4,1.333
-2sE5CH8Wb8_output_06_3.mp4,1.667
-2sE5CH8Wb8_output_06_4.mp4,1.0
-2sE5CH8Wb8_output_06_5.mp4,2.333
-2sE5CH8Wb8_output_06_6.mp4,2.833
-2sE5CH8Wb8_output_06_7.mp4,3.333
-2sE5CH8Wb8_output_06_8.mp4,4.444
-2sE5CH8Wb8_output_06_9.mp4,4.667
-2sE5CH8Wb8_output_07_0.mp4,3.0
-2sE5CH8Wb8_output_07_1.mp4,1.0
-2sE5CH8Wb8_output_07_2.mp4,3.167
-2sE5CH8Wb8_output_07_3.mp4,2.833
-2sE5CH8Wb8_output_07_4.mp4,1.333
-2sE5CH8Wb8_output_07_5.mp4,2.167
-2sE5CH8Wb8_output_07_7.mp4,3.333
-2sE5CH8Wb8_output_07_8.mp4,3.5
-2sE5CH8Wb8_output_07_9.mp4,4.0
-2sE5CH8Wb8_output_08_0.mp4,2.0
-2sE5CH8Wb8_output_08_1.mp4,4.0
-2sE5CH8Wb8_output_08_2.mp4,3.0
-2sE5CH8Wb8_output_08_4.mp4,5.0
-2sE5CH8Wb8_output_08_5.mp4,4.0
-2sE5CH8Wb8_output_08_6.mp4,4.0
-2sE5CH8Wb8_output_08_9.mp4,4.0
-2sE5CH8Wb8_output_09_0.mp4,1.0
-2sE5CH8Wb8_output_09_1.mp4,2.0
-2sE5CH8Wb8_output_09_2.mp4,3.0
-2sE5CH8Wb8_output_09_3.mp4,4.167
-2sE5CH8Wb8_output_09_4.mp4,4.444
-2sE5CH8Wb8_output_09_6.mp4,4.667
-2sE5CH8Wb8_output_09_7.mp4,4.667
-2sE5CH8Wb8_output_09_9.mp4,4.667
-3YWuPXHknk_output_01_1.mp4,2.0
-3YWuPXHknk_output_01_2.mp4,4.889
-3YWuPXHknk_output_01_3.mp4,4.667
-3YWuPXHknk_output_01_4.mp4,4.667
-3YWuPXHknk_output_01_6.mp4,1.0
-3YWuPXHknk_output_02_0.mp4,5.0
-3YWuPXHknk_output_02_1.mp4,4.667
-3YWuPXHknk_output_02_2.mp4,4.667
-3YWuPXHknk_output_02_3.mp4,3.5
-3YWuPXHknk_output_02_4.mp4,3.667
-3YWuPXHknk_output_02_5.mp4,3.533
-3YWuPXHknk_output_02_7.mp4,3.444
-3YWuPXHknk_output_02_9.mp4,3.0
-3YWuPXHknk_output_03_1.mp4,5.0
-3YWuPXHknk_output_03_3.mp4,3.333
-3YWuPXHknk_output_03_5.mp4,3.333
-3YWuPXHknk_output_03_9.mp4,2.0
-3YWuPXHknk_output_04_0.mp4,5.0
-3YWuPXHknk_output_04_1.mp4,4.0
-3YWuPXHknk_output_04_2.mp4,3.667
-3YWuPXHknk_output_04_4.mp4,3.167
-3YWuPXHknk_output_04_5.mp4,4.111
-3YWuPXHknk_output_04_6.mp4,4.667
-3YWuPXHknk_output_04_7.mp4,4.333
-3YWuPXHknk_output_04_9.mp4,1.0
-3YWuPXHknk_output_05_0.mp4,4.333
-3YWuPXHknk_output_05_1.mp4,4.667
-3YWuPXHknk_output_05_2.mp4,3.667
-3YWuPXHknk_output_05_3.mp4,3.5
-3YWuPXHknk_output_05_4.mp4,3.667
-3YWuPXHknk_output_05_5.mp4,3.167
-3YWuPXHknk_output_05_6.mp4,3.667
-3YWuPXHknk_output_05_7.mp4,2.889
-3YWuPXHknk_output_05_8.mp4,1.0
-3YWuPXHknk_output_05_9.mp4,1.0
-3YWuPXHknk_output_06_0.mp4,1.0
-3YWuPXHknk_output_06_1.mp4,1.0
-3YWuPXHknk_output_06_3.mp4,2.0
-3YWuPXHknk_output_06_4.mp4,1.0
-3YWuPXHknk_output_06_6.mp4,2.833
-3YWuPXHknk_output_06_7.mp4,4.5
-3YWuPXHknk_output_06_8.mp4,4.222
-3YWuPXHknk_output_06_9.mp4,5.0
-3YWuPXHknk_output_07_0.mp4,1.0
-3YWuPXHknk_output_07_1.mp4,2.0
-3YWuPXHknk_output_07_2.mp4,3.667
-3YWuPXHknk_output_07_3.mp4,4.0
-3YWuPXHknk_output_07_4.mp4,1.667
-3YWuPXHknk_output_07_5.mp4,3.5
-3YWuPXHknk_output_07_7.mp4,4.0
-3YWuPXHknk_output_07_8.mp4,2.167
-3YWuPXHknk_output_07_9.mp4,5.0
-3YWuPXHknk_output_08_0.mp4,1.0
-3YWuPXHknk_output_08_1.mp4,1.333
-3YWuPXHknk_output_08_3.mp4,4.067
-3YWuPXHknk_output_08_4.mp4,4.0
-3YWuPXHknk_output_08_5.mp4,2.5
-3YWuPXHknk_output_08_7.mp4,4.133
-3YWuPXHknk_output_08_8.mp4,3.833
-3YWuPXHknk_output_08_9.mp4,5.0
-3YWuPXHknk_output_09_0.mp4,3.0
-3YWuPXHknk_output_09_1.mp4,4.0
-3YWuPXHknk_output_09_4.mp4,2.0
-3YWuPXHknk_output_09_5.mp4,1.833
-3YWuPXHknk_output_09_6.mp4,2.833
-3YWuPXHknk_output_09_7.mp4,3.583
-3YWuPXHknk_output_09_8.mp4,3.778
-3YWuPXHknk_output_09_9.mp4,5.0
-3nyUrKWFEE_output_01_0.mp4,1.667
-3nyUrKWFEE_output_01_3.mp4,5.0
-3nyUrKWFEE_output_01_4.mp4,5.0
-3nyUrKWFEE_output_01_5.mp4,4.667
-3nyUrKWFEE_output_01_6.mp4,4.667
-3nyUrKWFEE_output_01_8.mp4,2.0
-3nyUrKWFEE_output_01_9.mp4,2.0
-3nyUrKWFEE_output_02_0.mp4,5.0
-3nyUrKWFEE_output_02_1.mp4,4.667
-3nyUrKWFEE_output_02_2.mp4,3.6
-3nyUrKWFEE_output_02_3.mp4,3.0
-3nyUrKWFEE_output_02_4.mp4,4.0
-3nyUrKWFEE_output_02_5.mp4,4.167
-3nyUrKWFEE_output_02_6.mp4,3.333
-3nyUrKWFEE_output_02_7.mp4,2.5
-3nyUrKWFEE_output_02_8.mp4,1.0
-3nyUrKWFEE_output_03_0.mp4,5.0
-3nyUrKWFEE_output_03_1.mp4,5.0
-3nyUrKWFEE_output_03_2.mp4,4.25
-3nyUrKWFEE_output_03_3.mp4,4.5
-3nyUrKWFEE_output_03_4.mp4,4.0
-3nyUrKWFEE_output_03_6.mp4,4.167
-3nyUrKWFEE_output_03_8.mp4,2.0
-3nyUrKWFEE_output_03_9.mp4,1.0
-3nyUrKWFEE_output_04_0.mp4,5.0
-3nyUrKWFEE_output_04_2.mp4,4.0
-3nyUrKWFEE_output_04_4.mp4,4.667
-3nyUrKWFEE_output_04_5.mp4,3.533
-3nyUrKWFEE_output_04_8.mp4,1.0
-3nyUrKWFEE_output_04_9.mp4,1.0
-3nyUrKWFEE_output_05_0.mp4,5.0
-3nyUrKWFEE_output_05_1.mp4,5.0
-3nyUrKWFEE_output_05_2.mp4,3.0
-3nyUrKWFEE_output_05_3.mp4,4.0
-3nyUrKWFEE_output_05_4.mp4,4.111
-3nyUrKWFEE_output_05_6.mp4,3.333
-3nyUrKWFEE_output_05_7.mp4,2.5
-3nyUrKWFEE_output_05_8.mp4,1.0
-3nyUrKWFEE_output_05_9.mp4,1.0
-3nyUrKWFEE_output_06_0.mp4,1.0
-3nyUrKWFEE_output_06_2.mp4,1.0
-3nyUrKWFEE_output_06_5.mp4,2.4
-3nyUrKWFEE_output_06_6.mp4,1.333
-3nyUrKWFEE_output_06_7.mp4,3.333
-3nyUrKWFEE_output_06_8.mp4,4.167
-3nyUrKWFEE_output_06_9.mp4,5.0
-3nyUrKWFEE_output_07_0.mp4,2.0
-3nyUrKWFEE_output_07_1.mp4,1.0
-3nyUrKWFEE_output_07_3.mp4,1.333
-3nyUrKWFEE_output_07_4.mp4,3.0
-3nyUrKWFEE_output_07_5.mp4,3.0
-3nyUrKWFEE_output_07_6.mp4,2.667
-3nyUrKWFEE_output_07_8.mp4,2.667
-3nyUrKWFEE_output_07_9.mp4,5.0
-3nyUrKWFEE_output_08_2.mp4,3.333
-3nyUrKWFEE_output_08_3.mp4,3.778
-3nyUrKWFEE_output_08_4.mp4,4.0
-3nyUrKWFEE_output_08_5.mp4,4.333
-3nyUrKWFEE_output_08_6.mp4,3.667
-3nyUrKWFEE_output_08_7.mp4,4.667
-3nyUrKWFEE_output_08_8.mp4,4.667
-3nyUrKWFEE_output_08_9.mp4,5.0
-3nyUrKWFEE_output_09_0.mp4,2.0
-3nyUrKWFEE_output_09_2.mp4,3.667
-3nyUrKWFEE_output_09_3.mp4,3.667
-3nyUrKWFEE_output_09_5.mp4,4.0
-3nyUrKWFEE_output_09_6.mp4,4.111
-3nyUrKWFEE_output_09_7.mp4,4.0
-3nyUrKWFEE_output_09_8.mp4,4.0
-3nyUrKWFEE_output_09_9.mp4,4.667
-47nPCeukVc_output_01_2.mp4,4.667
-47nPCeukVc_output_01_3.mp4,4.667
-47nPCeukVc_output_01_4.mp4,5.0
-47nPCeukVc_output_01_5.mp4,5.0
-47nPCeukVc_output_01_6.mp4,3.667
-47nPCeukVc_output_01_9.mp4,1.667
-47nPCeukVc_output_02_0.mp4,4.667
-47nPCeukVc_output_02_1.mp4,4.0
-47nPCeukVc_output_02_2.mp4,4.0
-47nPCeukVc_output_02_3.mp4,4.667
-47nPCeukVc_output_02_4.mp4,4.556
-47nPCeukVc_output_02_5.mp4,3.0
-47nPCeukVc_output_02_6.mp4,3.889
-47nPCeukVc_output_02_7.mp4,3.333
-47nPCeukVc_output_02_8.mp4,1.0
-47nPCeukVc_output_02_9.mp4,2.0
-47nPCeukVc_output_03_0.mp4,5.0
-47nPCeukVc_output_03_1.mp4,5.0
-47nPCeukVc_output_03_2.mp4,4.333
-47nPCeukVc_output_03_3.mp4,4.167
-47nPCeukVc_output_03_4.mp4,3.667
-47nPCeukVc_output_03_5.mp4,4.444
-47nPCeukVc_output_03_6.mp4,3.583
-47nPCeukVc_output_03_7.mp4,4.0
-47nPCeukVc_output_03_8.mp4,4.0
-47nPCeukVc_output_03_9.mp4,1.0
-47nPCeukVc_output_04_0.mp4,4.0
-47nPCeukVc_output_04_1.mp4,5.0
-47nPCeukVc_output_04_4.mp4,3.133
-47nPCeukVc_output_04_5.mp4,4.333
-47nPCeukVc_output_04_6.mp4,4.0
-47nPCeukVc_output_04_8.mp4,4.0
-47nPCeukVc_output_04_9.mp4,1.0
-47nPCeukVc_output_05_0.mp4,4.667
-47nPCeukVc_output_05_1.mp4,5.0
-47nPCeukVc_output_05_2.mp4,3.333
-47nPCeukVc_output_05_3.mp4,4.0
-47nPCeukVc_output_05_4.mp4,3.333
-47nPCeukVc_output_05_5.mp4,4.0
-47nPCeukVc_output_05_6.mp4,3.444
-47nPCeukVc_output_05_7.mp4,3.25
-47nPCeukVc_output_05_9.mp4,1.0
-47nPCeukVc_output_06_0.mp4,1.0
-47nPCeukVc_output_06_1.mp4,1.0
-47nPCeukVc_output_06_2.mp4,1.0
-47nPCeukVc_output_06_3.mp4,1.0
-47nPCeukVc_output_06_4.mp4,1.0
-47nPCeukVc_output_06_5.mp4,1.833
-47nPCeukVc_output_06_6.mp4,3.667
-47nPCeukVc_output_06_7.mp4,2.917
-47nPCeukVc_output_06_8.mp4,4.0
-47nPCeukVc_output_06_9.mp4,4.667
-47nPCeukVc_output_07_0.mp4,3.0
-47nPCeukVc_output_07_1.mp4,2.0
-47nPCeukVc_output_07_2.mp4,3.583
-47nPCeukVc_output_07_3.mp4,3.444
-47nPCeukVc_output_07_5.mp4,2.5
-47nPCeukVc_output_07_6.mp4,3.333
-47nPCeukVc_output_07_7.mp4,4.0
-47nPCeukVc_output_07_8.mp4,3.0
-47nPCeukVc_output_07_9.mp4,5.0
-47nPCeukVc_output_08_0.mp4,1.0
-47nPCeukVc_output_08_1.mp4,2.0
-47nPCeukVc_output_08_2.mp4,2.667
-47nPCeukVc_output_08_4.mp4,3.667
-47nPCeukVc_output_08_5.mp4,4.333
-47nPCeukVc_output_08_7.mp4,2.0
-47nPCeukVc_output_08_8.mp4,4.25
-47nPCeukVc_output_09_0.mp4,2.0
-47nPCeukVc_output_09_1.mp4,3.0
-47nPCeukVc_output_09_2.mp4,3.167
-47nPCeukVc_output_09_3.mp4,3.417
-47nPCeukVc_output_09_4.mp4,3.333
-47nPCeukVc_output_09_5.mp4,3.667
-47nPCeukVc_output_09_6.mp4,3.667
-47nPCeukVc_output_09_7.mp4,3.667
-47nPCeukVc_output_09_8.mp4,2.067
-47nPCeukVc_output_09_9.mp4,4.333
-CZ1LIc8aos_output_01_1.mp4,2.0
-CZ1LIc8aos_output_01_2.mp4,5.0
-CZ1LIc8aos_output_01_4.mp4,5.0
-CZ1LIc8aos_output_01_6.mp4,4.5
-CZ1LIc8aos_output_01_9.mp4,2.0
-CZ1LIc8aos_output_02_0.mp4,4.333
-CZ1LIc8aos_output_02_1.mp4,4.333
-CZ1LIc8aos_output_02_3.mp4,4.333
-CZ1LIc8aos_output_02_4.mp4,3.0
-CZ1LIc8aos_output_02_5.mp4,3.111
-CZ1LIc8aos_output_02_6.mp4,3.333
-CZ1LIc8aos_output_02_7.mp4,3.5
-CZ1LIc8aos_output_02_8.mp4,2.0
-CZ1LIc8aos_output_02_9.mp4,1.0
-CZ1LIc8aos_output_03_0.mp4,5.0
-CZ1LIc8aos_output_03_1.mp4,4.667
-CZ1LIc8aos_output_03_2.mp4,3.833
-CZ1LIc8aos_output_03_3.mp4,4.333
-CZ1LIc8aos_output_03_4.mp4,4.333
-CZ1LIc8aos_output_03_5.mp4,3.5
-CZ1LIc8aos_output_03_6.mp4,3.667
-CZ1LIc8aos_output_03_8.mp4,3.0
-CZ1LIc8aos_output_03_9.mp4,3.0
-CZ1LIc8aos_output_04_0.mp4,4.333
-CZ1LIc8aos_output_04_1.mp4,4.333
-CZ1LIc8aos_output_04_2.mp4,4.167
-CZ1LIc8aos_output_04_3.mp4,5.0
-CZ1LIc8aos_output_04_4.mp4,4.167
-CZ1LIc8aos_output_04_5.mp4,4.0
-CZ1LIc8aos_output_04_6.mp4,4.0
-CZ1LIc8aos_output_04_7.mp4,4.0
-CZ1LIc8aos_output_04_8.mp4,1.0
-CZ1LIc8aos_output_05_0.mp4,4.333
-CZ1LIc8aos_output_05_1.mp4,5.0
-CZ1LIc8aos_output_05_2.mp4,3.667
-CZ1LIc8aos_output_05_3.mp4,3.333
-CZ1LIc8aos_output_05_4.mp4,4.667
-CZ1LIc8aos_output_05_5.mp4,3.333
-CZ1LIc8aos_output_05_6.mp4,2.667
-CZ1LIc8aos_output_05_7.mp4,4.0
-CZ1LIc8aos_output_05_8.mp4,3.0
-CZ1LIc8aos_output_05_9.mp4,1.333
-CZ1LIc8aos_output_06_1.mp4,1.0
-CZ1LIc8aos_output_06_2.mp4,1.0
-CZ1LIc8aos_output_06_3.mp4,1.667
-CZ1LIc8aos_output_06_4.mp4,1.667
-CZ1LIc8aos_output_06_5.mp4,2.333
-CZ1LIc8aos_output_06_6.mp4,3.0
-CZ1LIc8aos_output_06_8.mp4,4.0
-CZ1LIc8aos_output_06_9.mp4,4.667
-CZ1LIc8aos_output_07_0.mp4,1.0
-CZ1LIc8aos_output_07_1.mp4,1.0
-CZ1LIc8aos_output_07_2.mp4,1.667
-CZ1LIc8aos_output_07_3.mp4,3.0
-CZ1LIc8aos_output_07_4.mp4,3.067
-CZ1LIc8aos_output_07_6.mp4,3.333
-CZ1LIc8aos_output_07_7.mp4,2.778
-CZ1LIc8aos_output_07_8.mp4,3.0
-CZ1LIc8aos_output_07_9.mp4,4.667
-CZ1LIc8aos_output_08_0.mp4,3.0
-CZ1LIc8aos_output_08_1.mp4,1.0
-CZ1LIc8aos_output_08_2.mp4,4.0
-CZ1LIc8aos_output_08_4.mp4,3.0
-CZ1LIc8aos_output_08_5.mp4,4.0
-CZ1LIc8aos_output_08_6.mp4,4.333
-CZ1LIc8aos_output_08_7.mp4,4.083
-CZ1LIc8aos_output_08_8.mp4,3.533
-CZ1LIc8aos_output_08_9.mp4,4.333
-CZ1LIc8aos_output_09_0.mp4,2.0
-CZ1LIc8aos_output_09_1.mp4,1.0
-CZ1LIc8aos_output_09_2.mp4,3.4
-CZ1LIc8aos_output_09_3.mp4,3.667
-CZ1LIc8aos_output_09_4.mp4,2.667
-CZ1LIc8aos_output_09_5.mp4,4.0
-CZ1LIc8aos_output_09_6.mp4,3.667
-CZ1LIc8aos_output_09_7.mp4,3.667
-CZ1LIc8aos_output_09_8.mp4,4.0
-CZ1LIc8aos_output_09_9.mp4,4.333
-FKrYTj_eCU_output_01_0.mp4,1.667
-FKrYTj_eCU_output_01_1.mp4,1.667
-FKrYTj_eCU_output_01_2.mp4,4.667
-FKrYTj_eCU_output_01_3.mp4,5.0
-FKrYTj_eCU_output_01_5.mp4,4.667
-FKrYTj_eCU_output_01_6.mp4,4.556
-FKrYTj_eCU_output_01_9.mp4,1.667
-FKrYTj_eCU_output_02_0.mp4,5.0
-FKrYTj_eCU_output_02_1.mp4,4.0
-FKrYTj_eCU_output_02_2.mp4,1.667
-FKrYTj_eCU_output_02_3.mp4,2.5
-FKrYTj_eCU_output_02_7.mp4,2.5
-FKrYTj_eCU_output_02_8.mp4,1.0
-FKrYTj_eCU_output_02_9.mp4,1.0
-FKrYTj_eCU_output_03_0.mp4,5.0
-FKrYTj_eCU_output_03_1.mp4,5.0
-FKrYTj_eCU_output_03_2.mp4,4.2
-FKrYTj_eCU_output_03_3.mp4,4.0
-FKrYTj_eCU_output_03_5.mp4,3.444
-FKrYTj_eCU_output_03_7.mp4,1.583
-FKrYTj_eCU_output_03_8.mp4,1.0
-FKrYTj_eCU_output_03_9.mp4,1.0
-FKrYTj_eCU_output_04_0.mp4,4.667
-FKrYTj_eCU_output_04_1.mp4,4.667
-FKrYTj_eCU_output_04_2.mp4,4.5
-FKrYTj_eCU_output_04_3.mp4,4.333
-FKrYTj_eCU_output_04_4.mp4,3.5
-FKrYTj_eCU_output_04_6.mp4,2.0
-FKrYTj_eCU_output_04_7.mp4,1.333
-FKrYTj_eCU_output_04_8.mp4,1.333
-FKrYTj_eCU_output_04_9.mp4,1.0
-FKrYTj_eCU_output_05_0.mp4,4.333
-FKrYTj_eCU_output_05_1.mp4,5.0
-FKrYTj_eCU_output_05_2.mp4,2.667
-FKrYTj_eCU_output_05_5.mp4,1.667
-FKrYTj_eCU_output_05_6.mp4,1.667
-FKrYTj_eCU_output_05_7.mp4,1.778
-FKrYTj_eCU_output_05_8.mp4,1.0
-FKrYTj_eCU_output_05_9.mp4,1.0
-FKrYTj_eCU_output_06_0.mp4,1.0
-FKrYTj_eCU_output_06_1.mp4,1.0
-FKrYTj_eCU_output_06_2.mp4,2.333
-FKrYTj_eCU_output_06_3.mp4,1.833
-FKrYTj_eCU_output_06_4.mp4,3.0
-FKrYTj_eCU_output_06_5.mp4,3.833
-FKrYTj_eCU_output_06_6.mp4,3.333
-FKrYTj_eCU_output_06_7.mp4,3.667
-FKrYTj_eCU_output_06_8.mp4,3.917
-FKrYTj_eCU_output_06_9.mp4,5.0
-FKrYTj_eCU_output_07_0.mp4,1.0
-FKrYTj_eCU_output_07_1.mp4,1.0
-FKrYTj_eCU_output_07_5.mp4,1.25
-FKrYTj_eCU_output_07_6.mp4,1.533
-FKrYTj_eCU_output_07_7.mp4,1.167
-FKrYTj_eCU_output_08_0.mp4,3.0
-FKrYTj_eCU_output_08_1.mp4,1.333
-FKrYTj_eCU_output_08_3.mp4,4.0
-FKrYTj_eCU_output_08_4.mp4,2.667
-FKrYTj_eCU_output_08_5.mp4,4.0
-FKrYTj_eCU_output_08_6.mp4,5.0
-FKrYTj_eCU_output_08_7.mp4,4.167
-FKrYTj_eCU_output_08_8.mp4,4.333
-FKrYTj_eCU_output_08_9.mp4,4.667
-FKrYTj_eCU_output_09_1.mp4,2.0
-FKrYTj_eCU_output_09_2.mp4,3.733
-FKrYTj_eCU_output_09_3.mp4,4.0
-FKrYTj_eCU_output_09_4.mp4,4.0
-FKrYTj_eCU_output_09_5.mp4,4.0
-FKrYTj_eCU_output_09_6.mp4,3.833
-FKrYTj_eCU_output_09_7.mp4,4.333
-FKrYTj_eCU_output_09_8.mp4,3.667
-FKrYTj_eCU_output_09_9.mp4,4.667
-NRx0SBMjo0_output_01_1.mp4,2.0
-NRx0SBMjo0_output_01_2.mp4,4.667
-NRx0SBMjo0_output_01_3.mp4,5.0
-NRx0SBMjo0_output_01_4.mp4,4.333
-NRx0SBMjo0_output_01_6.mp4,4.667
-NRx0SBMjo0_output_01_9.mp4,2.0
-NRx0SBMjo0_output_02_0.mp4,4.333
-NRx0SBMjo0_output_02_1.mp4,4.0
-NRx0SBMjo0_output_02_2.mp4,4.333
-NRx0SBMjo0_output_02_4.mp4,4.0
-NRx0SBMjo0_output_02_5.mp4,3.667
-NRx0SBMjo0_output_02_7.mp4,3.833
-NRx0SBMjo0_output_02_8.mp4,3.0
-NRx0SBMjo0_output_03_0.mp4,4.667
-NRx0SBMjo0_output_03_1.mp4,4.667
-NRx0SBMjo0_output_03_2.mp4,4.067
-NRx0SBMjo0_output_03_3.mp4,4.5
-NRx0SBMjo0_output_03_4.mp4,3.333
-NRx0SBMjo0_output_03_5.mp4,4.111
-NRx0SBMjo0_output_03_6.mp4,3.833
-NRx0SBMjo0_output_03_7.mp4,4.111
-NRx0SBMjo0_output_03_8.mp4,4.0
-NRx0SBMjo0_output_03_9.mp4,3.0
-NRx0SBMjo0_output_04_0.mp4,5.0
-NRx0SBMjo0_output_04_1.mp4,4.667
-NRx0SBMjo0_output_04_2.mp4,4.417
-NRx0SBMjo0_output_04_3.mp4,4.333
-NRx0SBMjo0_output_04_5.mp4,4.333
-NRx0SBMjo0_output_04_6.mp4,4.333
-NRx0SBMjo0_output_04_7.mp4,4.333
-NRx0SBMjo0_output_04_8.mp4,4.0
-NRx0SBMjo0_output_04_9.mp4,3.0
-NRx0SBMjo0_output_05_0.mp4,5.0
-NRx0SBMjo0_output_05_1.mp4,4.667
